FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,population,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctother_occupation,pctpublic,pctbroadband,pctbroadband_poorpeople,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,pctforeignborn,prosperityindex2016,prosperity2007,change_prosperity,medinc2016,medinc2017,change_income,unemployment,net_migration,frac_under_25mbpsDL.sept,samples.sept,frac_under_3mbpsUL.sept,UL_3_samples.sept,frac_under_10mbpsDL.sept,DL_10_samples.sept,frac_under_1mbpsUL.sept,UL_1_samples.sept,DLmbps.sept,ULmbps.sept,ul_sample_size.sept,dl_sample_size.sept,frac_over_25DL.sept,frac_over_3UL.sept,frac_under_25mbpsDL.oct,samples.oct,frac_under_3mbpsUL.oct,UL_3_samples.oct,frac_under_10mbpsDL.oct,DL_10_samples.oct,frac_under_1mbpsUL.oct,UL_1_samples.oct,DLmbps.oct,ULmbps.oct,ul_sample_size.oct,dl_sample_size.oct,frac_over_25DL.oct,frac_over_3UL.oct,frac_under_25mbpsDL.nov,samples.nov,frac_under_3mbpsUL.nov,UL_3_samples.nov,frac_under_10mbpsDL.nov,DL_10_samples.nov,frac_under_1mbpsUL.nov,UL_1_samples.nov,DLmbps.nov,ULmbps.nov,ul_sample_size.nov,dl_sample_size.nov,frac_over_25DL.nov,frac_over_3UL.nov,frac_under_25mbpsDL.dec,samples.dec,frac_under_3mbpsUL.dec,UL_3_samples.dec,frac_under_10mbpsDL.dec,DL_10_samples.dec,frac_under_1mbpsUL.dec,UL_1_samples.dec,DLmbps.dec,ULmbps.dec,ul_sample_size.dec,dl_sample_size.dec,frac_over_25DL.dec,frac_over_3UL.dec
48273,Kleberg County,0.51,0.51,0.289848812,2315,2986,0.1682,0.1756,0.192001029,15552,12566,0.0238,0.0164,1,0.23,Texas,31877,0.025096465,0.859553933,0.056467045,2.592912674,2.592912674,2.592912674,2.592912674,0.200323567,0.203908786,0.021959407,0.259387842,0.777873814,0.259387842,0.251406687,3.635850191,0.13175644,1.98889482,71.94842529,11.80000019,6.5,0.200000003,12,3.799999952,1,4.599999905,4.199999809,30.799999239999998,4.800000191,4.800000191,73.4,58.90000153,77.40000153,25.299999239999998,28.59999847,19.40000153,16.799999239999998,5.467892066,28.08749962,18.35555077,9.731948853,41238,41469,231,9.7,215,0.629746835443038,316,0.43870967741935485,310,0.43354430379746833,316,0.19032258064516128,310,12.4256256,3.604330897528232,28903,32925,0.370253164556962,0.5612903225806452,0.5820433436532507,323,0.5076452599388379,327,0.43962848297213625,323,0.22629969418960244,327,12.444498836408139,2.9515691969780846,28919,32938,0.4179566563467493,0.4923547400611621,0.5835777126099707,341,0.5151515151515151,330,0.4398826979472141,341,0.22727272727272727,330,15.004311387856283,2.8676690732081864,28919,32938,0.4164222873900293,0.48484848484848486,0.5031446540880503,318,0.45182724252491696,301,0.36163522012578614,318,0.23920265780730898,301,23.558631064456065,3.0953048490197235,28922,32941,0.4968553459119497,0.548172757475083
48275,Knox County,0.61,0.61,0.054794521,730,770,0.3336,0.3074,0.391260163,1968,1198,0.0577,0.0839,1,0.12,Texas,3807,1.313370109,0.84055686,2.731809855,1.60881865,1.881019235,1.564129233,1.534336329,0.236406595,0.367743611,0.919359088,0.446894113,0.627941549,0.431997608,0.446894066,6.488048077,0.131337002,0.052534807,32.44024277,26.89999962,4.800000191,0.699999988,10.69999981,5.599999905,0,5,2.299999952,26.700000760000002,5.099999905,6.599999905,66.9,44.29999924,80.09999847,18.299999239999998,15.80000019,22.40000153,22.5,8.536905795,10.37390041,12.7912817,-2.417381287,38057,42188,4131,5.1,-395,0.8571428571428571,14,0.5882352941176471,17,0.42857142857142855,14,0.5294117647058824,17,12.25184208053925,0.9280223403460447,1741,1687,0.1428571428571429,0.4117647058823529,0.7045454545454546,44,0.34210526315789475,38,0.5,44,0.2894736842105263,38,9.740912041577946,5.427448845951049,1742,1688,0.2954545454545454,0.6578947368421053,0.42105263157894735,57,0.38461538461538464,65,0.21052631578947367,57,0.2,65,29.51797194041566,6.674239480571179,1742,1688,0.5789473684210527,0.6153846153846154,0.6590909090909091,44,0.41025641025641024,39,0.4318181818181818,44,0.23076923076923078,39,14.24443414978341,3.4062321372646154,1742,1688,0.34090909090909094,0.5897435897435898
48277,Lamar County,0.5,0.5,0.132928009,7237,8199,0.2533,0.2658,0.265211063,30915,22716,0.0119,-6e-4,0.71,0.34,Texas,49626,0.834240139,2.099705696,1.968726039,1.861478806,2.1300559039999998,1.850760102,1.856119514,0.461888254,0.473542094,0.47152701,0.448149396,0.508167267,0.424645096,0.416810298,12.17910004,0.278080046,0.795953751,7.232096195,2.9000000950000002,8.899999619,1.600000024,13.69999981,5.199999809,0.800000012,4.199999809,4.699999809,25.39999962,4.099999905,4.699999809,65.4,43.59999847,84.5,16.700000760000002,17.799999239999998,25.200000760000002,23.200000760000002,4.092612863,41.06502914,40.96030045,0.104728699,38368,40283,1915,5.6,-353,0.6782178217821783,404,0.48299319727891155,441,0.47029702970297027,404,0.2834467120181406,441,11.147673600000001,3.2107764690928327,42718,40676,0.32178217821782173,0.5170068027210885,0.7511848341232228,422,0.4308755760368664,434,0.504739336492891,422,0.25806451612903225,434,9.178419249209714,3.6879870366931904,42719,40677,0.2488151658767772,0.5691244239631337,0.6758893280632411,506,0.4140786749482402,483,0.49604743083003955,506,0.2443064182194617,483,9.363714266496036,3.803204889593171,42719,40677,0.3241106719367589,0.5859213250517599,0.6367713004484304,446,0.40169133192389006,473,0.4304932735426009,446,0.21987315010570824,473,13.202200594926259,4.043668469621969,42720,40678,0.36322869955156956,0.5983086680761099
48279,Lamb County,0.55,0.56,-0.044585987,2041,1950,0.299,0.2844,0.31753786,6141,4191,0.0185,0.0331,0.62,0.14,Texas,13561,0.272841245,1.032372236,0.862768233,1.531180382,1.44278419,1.586859703,1.572939873,0.232670009,0.221222609,0.132733569,0.267454959,0.227508396,0.253378367,0.22991742,3.694417715,0.23597081,0.538308382,53.96357346,17.39999962,6.099999905,2.0999999049999998,11.30000019,7.800000191,1.100000024,3.799999952,7,19.299999239999998,3.5999999049999998,5,61,38.20000076,74.19999695,17.39999962,17.700000760000002,23,20,10.19836292,26.72769928,15.2938385,11.43386078,39090,41401,2311,3.6,6350,0.7441860465116279,43,0.4634146341463415,41,0.6511627906976745,43,0.17073170731707318,41,5.5771136,3.8493656252694146,5096,6570,0.2558139534883721,0.5365853658536586,0.7777777777777778,63,0.4827586206896552,58,0.6666666666666666,63,0.2413793103448276,58,4.576258199442903,3.034658716011744,5094,6569,0.2222222222222222,0.5172413793103448,0.7777777777777778,54,0.5102040816326531,49,0.5185185185185185,54,0.2653061224489796,49,8.270946773879567,2.9548312524322946,5094,6569,0.2222222222222222,0.4897959183673469,0.56,50,0.2857142857142857,49,0.44,50,0.10204081632653061,49,15.715693656536459,17.038314777793527,5086,6561,0.43999999999999995,0.7142857142857143
48281,Lampasas County,0.54,0.54,0.478537361,2516,3720,0.3469,0.396,0.429809359,8655,4935,0.0829,0.0338,1,0.09,Texas,20357,0.751584232,2.922827482,2.023873806,4.146452904,4.874561787,4.10068655,4.109839916,0.625980735,0.648425579,0.466669947,0.584854651,2.705768824,0.559499674,0.53752535,3.5712533,0.348774374,0.938252151,18.70609665,3.700000048,13.80000019,2.700000048,13.69999981,3.299999952,1.799999952,3.700000048,6.199999809,23.5,8.100000381,8.800000191,70.1,46.79999924,88.59999847,20.5,15.5,26.299999239999998,24.200000760000002,4.710910097,37.77573395,26.26319885,11.5125351,46249,50358,4109,7.4,-832,0.8888888888888888,81,0.6526315789473685,95,0.5555555555555556,81,0.29473684210526313,95,8.087444395409866,1.966396769584853,7340,7167,0.11111111111111116,0.34736842105263155,0.8939393939393939,66,0.5204081632653061,98,0.5606060606060606,66,0.19387755102040816,98,7.918109395350477,2.823999839686279,7334,7166,0.10606060606060608,0.47959183673469385,0.8421052631578947,76,0.5915492957746479,71,0.5921052631578947,76,0.39436619718309857,71,7.543283923909797,1.576083349621746,7334,7166,0.1578947368421053,0.4084507042253521,0.9069767441860465,86,0.7215189873417721,79,0.6627906976744186,86,0.4936708860759494,79,5.829341234531625,0.978356662880637,7331,7165,0.09302325581395354,0.2784810126582279
48283,La Salle County,0.6,0.6,0.456712673,797,1161,0.3519,0.3132,0.239233464,4853,3692,-0.1127,-0.074,0.75,0.16,Texas,7319,0.327913642,1.106708527,1.052056313,1.491146326,1.801415443,1.435228348,1.435228348,0.106928363,0.136630684,0.150293753,0.167753967,0.136601374,0.205032621,0.186393294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.39999962,NA,NA,NA,NA,NA,7.924579829,NA,NA,23.94390106,NA,NA,4507,5.4,344,0.9803921568627451,51,0.9444444444444444,54,0.9607843137254902,51,0.8148148148148148,54,5.213025033543442,0.7964803374306154,2111,1899,0.019607843137254943,0.05555555555555558,0.8636363636363636,22,0.5882352941176471,17,0.6363636363636364,22,0.5882352941176471,17,8.295272105202743,0.6256974437629909,2099,1887,0.13636363636363635,0.4117647058823529,0.7333333333333333,15,0.38461538461538464,13,0.5333333333333333,15,0.38461538461538464,13,4.413115832899944,7.4823106762851905,2099,1887,0.2666666666666667,0.6153846153846154,0.16666666666666666,6,0,6,0.16666666666666666,6,0,6,53.13298860797615,85.43662726674634,2095,1883,0.8333333333333334,1
48285,Lavaca County,0.54,0.54,0.144250305,4922,5632,0.4341,0.4579,0.465685464,12094,6462,0.0316,0.0078,0.94,0.17,Texas,19654,0.091584407,2.055561304,0.127200574,1.420454621,1.339332342,1.363636374,1.306818128,0.441732913,0.45283404,0.020352092,0.711187534,0.194426447,0.679926528,0.711187487,6.660221577,0,0.407041848,17.72667122,10.600000380000001,9.300000191,2.4000000950000002,10.69999981,5.800000191,0.699999988,6.099999905,4.5,20.60000038,5.800000191,3,70.1,36,83,16.200000760000002,15.19999981,23.10000038,25.60000038,5.082934722,35.48887634,49.15745163,-13.66857529,43798,47753,3955,2.9,711,0.6549707602339181,171,0.43373493975903615,166,0.5964912280701754,171,0.21084337349397592,166,8.18748306936505,3.095872447348481,8571,39786,0.3450292397660819,0.5662650602409638,0.7983193277310925,119,0.4636363636363636,110,0.6890756302521008,119,0.22727272727272727,110,7.864363456456402,3.0625784767581963,8571,39785,0.2016806722689075,0.5363636363636364,0.8608695652173913,115,0.6517857142857143,112,0.6695652173913044,115,0.3392857142857143,112,8.88260789072388,1.7157860605560846,8571,39785,0.13913043478260867,0.3482142857142857,0.8043478260869565,138,0.6031746031746031,126,0.6666666666666666,138,0.3412698412698413,126,9.182736892508677,1.8174800194351426,8571,39785,0.19565217391304346,0.39682539682539686
48287,Lee County,0.54,0.54,0.239086441,3459,4286,0.3862,0.3772,0.363158787,11802,7516,-0.023,-0.014,0.53,0.11,Texas,16754,1.187776089,2.572520018,3.157454967,4.155292511,3.313266516,4.109797001,4.071883678,0.54561650799999994,0.441685587,0.567028761,0.792564545,0.550049126,0.774180377,0.792564638,11.54351234,0,0.513310254,23.11686707,9.699999809,12.19999981,2.0999999049999998,9.300000191,6.300000191,1.299999952,4.199999809,6.300000191,19.799999239999998,6.099999905,5.099999905,70.5,51.09999847,82.30000305,17,15.19999981,25.700000760000002,24.700000760000002,8.433806896,40.05715942,33.67140579,6.385753632,52951,54346,1395,4.5,10145,0.6809815950920245,163,0.6623376623376623,154,0.5705521472392638,163,0.23376623376623376,154,6.531070906411313,2.5695867539140083,16275,17014,0.3190184049079755,0.33766233766233766,0.9354838709677419,93,0.7282608695652174,92,0.8709677419354839,93,0.42391304347826086,92,1.9945541509905647,1.2078649840460705,16263,17004,0.06451612903225812,0.2717391304347826,0.8728813559322034,118,0.6788990825688074,109,0.8305084745762712,118,0.4036697247706422,109,2.6539374127009223,1.4921234194969637,16263,17004,0.1271186440677966,0.3211009174311926,0.8543046357615894,151,0.5594405594405595,143,0.7218543046357616,151,0.27972027972027974,143,2.3519458350198486,2.2181330547865543,16262,17003,0.14569536423841056,0.4405594405594405
48289,Leon County,0.56,0.56,0.202757502,3699,4449,0.4163,0.4248,0.456963846,9736,5287,0.0407,0.0322,0.56,0.13,Texas,16923,1.134550571,2.109555006,2.623648405,2.976376772,5.26787281,2.97637701,2.988909006,0.442011982,0.443183839,0.484547645,0.487489067,0.493597329,0.491297571,0.506531587,7.209123611,0.313183248,0.496365875,13.97506332,12.100000380000001,15.19999981,2.0999999049999998,14,5.900000095,1.5,4.800000191,6.599999905,13.80000019,5.400000095,4.199999809,72.9,61.40000153,84.5,16.700000760000002,14.100000380000001,22.700000760000002,28.799999239999998,7.043668628,24.9832859,30.57752037,-5.594234467,50007,47441,-2566,7.1,157,0.8669354838709677,496,0.738,500,0.5866935483870968,496,0.43,500,7.725664978358681,1.1298241456572438,27226,27067,0.13306451612903225,0.262,0.9053497942386831,243,0.8732876712328768,292,0.6213991769547325,243,0.3458904109589041,292,7.553701579193365,1.1864450018876884,27217,27057,0.09465020576131689,0.12671232876712324,0.896551724137931,203,0.8544600938967136,213,0.6699507389162561,203,0.40375586854460094,213,7.6358924443008895,1.1670049631723203,27217,27057,0.10344827586206895,0.14553990610328638,0.7465277777777778,288,0.7016949152542373,295,0.53125,288,0.3254237288135593,295,8.730178794964704,1.441267596118085,27220,27059,0.2534722222222222,0.29830508474576267
48291,Liberty County,0.49,0.49,0.069390172,8445,9031,0.3351,0.3097,0.330672623,27311,18280,-0.0044,0.021,0.59,0.18,Texas,78598,1.109442949,1.400799036,3.010254622,2.231072187,6.875237942,2.226789951,2.215656042,0.248470932,0.28117764,0.511463404,0.380267203,1.717573762,0.374272,0.372559088,10.19237137,0.25318709,0.652688384,20.71553993,6.599999905,12.899999619999999,3.0999999049999998,9.100000381,7.199999809,0.899999976,3.5999999049999998,5.5,18.60000038,7,4.199999809,72.6,44.40000153,76.19999695,10,20.799999239999998,26.59999847,20.200000760000002,7.631237805,25.95567131,28.28564262,-2.329971313,50966,49655,-1311,7.8,-327,0.7658730158730159,504,0.6166666666666667,540,0.5297619047619048,504,0.4444444444444444,540,8.68955786458054,1.4089296085275869,54134,55402,0.23412698412698407,0.3833333333333333,0.6991150442477876,452,0.4656652360515021,466,0.4579646017699115,452,0.28969957081545067,466,11.765363948418916,3.5247451930330427,54142,55408,0.3008849557522124,0.5343347639484979,0.6987740805604203,571,0.5611015490533563,581,0.43782837127845886,571,0.3838209982788296,581,11.640353355250358,1.730077202808815,54142,55408,0.30122591943957966,0.4388984509466437,0.6404761904761904,420,0.5023474178403756,426,0.3952380952380952,420,0.3192488262910798,426,13.823268139613559,2.5642892569115285,54158,55422,0.3595238095238096,0.4976525821596244
48293,Limestone County,0.53,0.53,0.179185232,3142,3705,0.2824,0.2791,0.310796074,11921,8216,0.0284,0.0317,0.25,0.12,Texas,23469,0.57948786,1.25697732,1.359239817,1.717152238,1.466288805,1.72679913,1.712328792,0.233709157,0.22582981,0.268439204,0.454947539,0.272441626,0.435991399,0.413875887,17.65733528,0.178959474,0.626358151,20.79764748,9.100000381,6.900000095,1.799999952,9.699999809,5.599999905,0.300000012,3.5,6.699999809,28.60000038,6.300000191,6,58.5,37.59999847,78.90000153,14.899999619999999,18.700000760000002,24.39999962,23.5,9.455025941,9.756259918,7.434551239,2.321708679,34506,37431,2925,10.3,-6399,0.6777777777777778,90,0.6363636363636364,132,0.4111111111111111,90,0.3939393939393939,132,12.411145808846891,1.6930384383126198,12129,11498,0.3222222222222222,0.36363636363636365,0.9014084507042254,142,0.7785714285714286,140,0.5845070422535211,142,0.38571428571428573,140,7.389536725273326,1.3526116172070055,12140,11514,0.09859154929577463,0.22142857142857142,0.8397790055248618,181,0.6214689265536724,177,0.56353591160221,181,0.3107344632768362,177,7.70063697948067,1.9701227942907205,12140,11514,0.16022099447513816,0.37853107344632764,0.7205882352941176,136,0.7101449275362319,138,0.5,136,0.2753623188405797,138,9.771854775113953,1.5354678437244969,12141,11515,0.27941176470588236,0.28985507246376807
48295,Lipscomb County,0.63,0.63,0.379581152,764,1054,0.4108,0.3993,0.42775974,2464,1410,0.017,0.0285,0.75,0.08,Texas,3507,0.399201602,1.653835177,1.625320792,1.751770377,1.962667823,1.789042115,1.751770377,0.158125311,0.199600801,0.228115201,0.347061548,0.189672306,0.354774017,0.35477404,0.370687187,0.798403203,0.370687187,29.17023087,26.799999239999998,11.600000380000001,2.200000048,7.5,11.100000380000001,1.5,3.700000048,2.9000000950000002,16,6.400000095,2.9000000950000002,79.3,64.59999847,80.09999847,17.700000760000002,20.10000038,22.700000760000002,19.299999239999998,11.51981726,32.24396515,45.79671478,-13.55274963,60743,60163,-580,5.2,-256,0.9534883720930233,43,0.27906976744186046,43,0.5116279069767442,43,0.18604651162790697,43,9.925840343468833,9.833235767702723,3220,2600,0.046511627906976716,0.7209302325581395,0.9,40,0.21951219512195122,41,0.55,40,0.12195121951219512,41,9.352131289854372,9.837541123047902,3220,2600,0.09999999999999998,0.7804878048780488,0.7666666666666667,30,0.25,28,0.43333333333333335,30,0.07142857142857142,28,10.79890362450842,23.904874903874177,3220,2600,0.23333333333333328,0.75,0.6666666666666666,15,0.7333333333333333,15,0.4666666666666667,15,0.3333333333333333,15,11.30730237368867,1.6016488155300652,3220,2600,0.33333333333333337,0.2666666666666667
48297,Live Oak County,0.57,0.57,0.304761905,1995,2603,0.3918,0.3818,0.376319214,6917,4314,-0.0155,-0.0055,1,0.23,Texas,11976,0.501002014,1.035404086,0.985303938,1.739130497,3.269590139,1.698996782,1.672240853,0.298692614,0.242150962,0.250501007,0.236158492,1.087467551,0.211792928,0.215541478,2.85571146,0,2.329659224,37.92584991,16.799999239999998,6.699999809,2.0999999049999998,10.5,6.199999809,0.400000006,6.300000191,6,10.600000380000001,6.099999905,7,55,33.20000076,79.19999695,11.100000380000001,18.59999847,25.200000760000002,24.60000038,7.231128961,20.72660065,37.37685013,-16.65024948,50002,50741,739,3.8,644,0.90625,64,0.21311475409836064,61,0.1875,64,0.04918032786885246,61,16.54846060154873,3.6612269528772954,7502,9639,0.09375,0.7868852459016393,0.9354838709677419,62,0.4262295081967213,61,0.3064516129032258,62,0.04918032786885246,61,15.161177796368799,3.2130004879520992,7497,9632,0.06451612903225812,0.5737704918032787,0.8225806451612904,62,0.23809523809523808,63,0.1935483870967742,62,0.047619047619047616,63,17.455501405851116,4.181329617383788,7497,9632,0.17741935483870963,0.7619047619047619,0.8414634146341463,82,0.425,80,0.3780487804878049,82,0.1625,80,13.813594157499184,3.518869060651884,7494,9630,0.1585365853658537,0.575
48299,Llano County,0.55,0.55,0.802930968,2593,4675,0.3624,0.4558,0.469283276,9962,5287,0.1069,0.0135,0,0.14,Texas,19624,3.261312723,5.574806213,7.608030796,6.463751793,6.485210896,6.763462067,6.716840267,1.267605901,1.289237618,1.712189198,1.708106697,2.145054102,1.693578623,1.741314121,1.299429297,0.09682022,0.341418654,9.5597229,3.799999952,13.30000019,2.5,11.600000380000001,4.099999905,1.600000024,8.399999619,11.399999619999999,16.299999239999998,7,3.5,72,46,86.5,26.60000038,11.100000380000001,20,36.59999847,3.832042217,43.77486038,37.94589996,5.828960419,46600,48562,1962,8.3,-599,0.8576051779935275,309,0.6833855799373041,319,0.7087378640776699,309,0.45768025078369906,319,5.039718400000001,1.541877911664667,30132,30755,0.14239482200647247,0.3166144200626959,0.805168986083499,503,0.5614754098360656,488,0.6182902584493042,503,0.3073770491803279,488,6.07920073650537,2.5142534869299125,30176,30785,0.19483101391650104,0.4385245901639344,0.8459958932238193,487,0.614406779661017,472,0.6098562628336756,487,0.288135593220339,472,6.25759285751813,2.203442866231273,30176,30785,0.1540041067761807,0.385593220338983,0.7627118644067796,413,0.6212121212121212,396,0.6222760290556901,413,0.31313131313131315,396,5.208229630902715,2.1418361675853967,30210,30814,0.23728813559322037,0.3787878787878788
48301,Loving County,0.76,0.76,-0.023255814,43,42,0.4526,0.45,0.365217391,115,73,-0.0874,-0.0848,0.19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,1,3.3261407014988666,1.3137609529838188,513,632,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48303,Lubbock County,0.41,0.4,0.523334373,28863,43968,0.1922,0.2191,0.229839152,191299,147331,0.0376,0.0107,0.91,0.41,Texas,294682,1.622426867,3.731480122,3.611689806,2.918972254,3.057049513,2.940876245,2.946352482,0.784696937,0.819527507,0.756747961,0.65161339,0.63689208,0.628582854,0.632087514,6.850095749,0.295912206,1.982815385,33.8883934,2.5999999049999998,6.900000095,3.5999999049999998,12.899999619999999,4.300000191,1.899999976,5.400000095,7.400000095,29.200000760000002,5.5,3.5999999049999998,74.7,53.90000153,85.09999847,28,27.40000153,22,16.700000760000002,5.916547403,43.02566147,47.91041565,-4.884754181,44640,46859,2219,4.8,-358,0.5679190751445087,4152,0.25680933852140075,4369,0.3786127167630058,4152,0.13687342641336692,4369,16.480496279131348,12.549307070937793,344501,333951,0.4320809248554913,0.7431906614785992,0.5726861167002012,3976,0.2277871418251866,4153,0.3931086519114688,3976,0.10426197929207802,4153,15.823346347220628,13.279222603284403,344520,333979,0.4273138832997988,0.7722128581748133,0.4697860962566845,3740,0.21347093970668116,3682,0.3120320855614973,3740,0.0977729494839761,3682,27.13623251997628,15.729228064196047,344520,333979,0.5302139037433156,0.7865290602933188,0.4176255230125523,3824,0.19848771266540643,3703,0.27484309623430964,3824,0.1069403186605455,3703,34.63544341203691,17.008860766229244,344525,333987,0.5823744769874477,0.8015122873345936
48305,Lynn County,0.58,0.59,0.234204793,918,1133,0.3434,0.4084,0.404642857,2800,1667,0.0612,-0.0038,0.76,0.1,Texas,5723,0,0.995981157,0.034946706,0.170794189,0.170794189,0.170794189,0.170794189,0.244626939,0.244626939,0,0.690067373,0,0.666521769,0.673766574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.59999847,NA,NA,NA,NA,NA,6.744714081,NA,NA,-25.71983337,NA,NA,4200,8.1,860,0.8709677419354839,31,0.8333333333333334,30,0.7096774193548387,31,0.4,30,6.180511509152609,1.6383348938177067,7885,5258,0.12903225806451613,0.16666666666666663,0.7040816326530612,98,0.4673913043478261,92,0.3877551020408163,98,0.21739130434782608,92,14.062086658359027,3.497291376567106,7885,5258,0.29591836734693877,0.5326086956521738,0.6666666666666666,60,0.2545454545454545,55,0.38333333333333336,60,0.18181818181818182,55,14.9840262405335,3.451800660765826,7885,5258,0.33333333333333337,0.7454545454545455,0.4175824175824176,91,0.1797752808988764,89,0.1978021978021978,91,0.12359550561797752,89,28.18440687616293,4.845312252273731,7885,5258,0.5824175824175823,0.8202247191011236
