cbsa,city, population ,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitymay19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdmay19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,age18to24,age25to44,age45to54,age55to64,age65to74,age75over,pctpoverty,pctblack,pctasian,pctnatandpacific,pcthispanic,pctforeignborn,pctagriculture,pctconstruction,pctmanufacturing,pctwholesale,pctretail,pcttransportation,pctinformation_technology,pctfinance,pctprofessional,pcteducation,pctentertainment,pctpublic,pctbroadband,pctbroadband_poorpeople,pcths,pctcollege,prosperityindex2016,prosperityindex2007,change_prosperity,medinc2016,medinc2017,change_medianincome,smallbusiness_per_100
34380,"Mount Pleasant, MI Micro Area"," 70,572 ",1.344874501,1.196773887,1.294017911,1.276552081,1.389052987,1.273983534,1.399840713,1.345388174,0.321064383,0.310790331,0.322605491,0.312845141,0.356509909,0.3231192,0.340585108,0.341098825,28.9,21.7,10.2,10.4,6.6,4.8,27.3,2.6,1.7,2.900000095,3.8,3.431956053,2.986131668,4.768368244,9.4747715,1.434051394,11.03865433,2.814989567,1.041605234,4.169371605,5.199173927,29.62525749,20.29507256,3.461198092,70.49562073,51,30.7,17,35.38993981,29.21503763,6.174902074,40706,42771,2065,5.640540502
34420,"Mount Pleasant, TX Micro Area"," 32,664 ",1.944118142,1.812121391,2.057624102,2.027267694,2.113057137,2.113057203,2.139453888,2.157931566,0.377473027,0.37483336,0.389351547,0.452703685,0.477780588,0.460622697,0.452703657,0.435545808,10.3,24.2,12.2,10.7,7.6,5.8,19.3,9.2,0.8,0.699999988,42.1,18.93215752,3.599636555,5.395959854,24.27482986,3.592646837,13.97218132,6.821835518,0.314531356,3.19424057,5.948137283,16.62822342,8.988607407,2.187740326,64.63700104,35.90000153,30.1,11.1,17.54909961,29.61221345,-12.06311436,45026,46980,1954,6.170535713
34460,"Mount Sterling, KY Micro Area"," 46,120 ",2.117182255,2.035481691,2.232943773,2.250972271,2.231226921,2.23036837,2.237236261,2.242387295,0.416537315,0.471313398,0.479898334,0.481615365,0.503077684,0.480756846,0.492775766,0.489341794,7.7,24.7,14.5,13,9.6,6.4,22.8,2,0.1,0.300000012,2.1,0.943191648,2.492516994,6.590476036,25.87210846,1.551020384,12.14693832,4.511564732,0.952380955,2.857142925,5.32789135,20.45170021,7.597279072,5.246258736,66.55587769,36.59999847,39.4,8.9,28.61953454,21.99895425,6.620580203,37369,40847,3478,5.784648323
34500,"Mount Vernon, IL Micro Area"," 38,358 ",1.964675546,2.048711061,2.022407055,2.044056416,2.036839962,2.054881031,2.056684971,2.047664642,0.371646613,0.422161691,0.425769895,0.434790432,0.470872642,0.458243882,0.452831527,0.45643975,8.2,24.7,13.7,13.5,10,7.8,18.9,8.5,1.1,0.100000001,2.4,1.720631838,2.500628233,5.937421322,15.34305096,4.467202663,13.6089468,6.477758408,0.835637093,3.650414705,5.730082989,24.0261364,8.381503105,3.901734114,73.00577545,46.40000153,31.5,9.6,26.55038299,31.11644863,-4.3388859,43467,46109,2642,7.288602318
34540,"Mount Vernon, OH Micro Area"," 60,945 ",2.732223272,2.634161234,2.79937458,2.905348063,2.901150942,2.851836759,2.886461735,2.89695406,0.661021769,0.691449713,0.694597483,0.694597483,0.763847353,0.721877721,0.719779264,0.734468596,11.9,21.8,12.8,13.7,9.6,7.1,13.8,1,0.4,0.100000001,1.4,1.340552926,2.225420237,7.666116714,18.15437508,2.562392473,8.996455193,4.170030594,1.723472238,5.012461185,5.946154594,26.18203545,8.842009544,3.12050271,74.28215027,46.5,41.5,15.4,47.15726438,51.11799846,-3.960734077,48619,51211,2592,5.147298302
34580,"Mount Vernon-Anacortes, WA Metro Area"," 121,725 ",6.399413109,6.33483839,6.45323658,6.328114033,6.312949657,6.277086529,6.302464962,6.294776917,1.373549581,1.476303668,1.485390782,1.446246266,1.487373374,1.407800935,1.421671733,1.43914558,8.2,23.7,12.3,14.4,11.3,7.8,14.3,0.8,1.7,2,18,9.728486061,5.098104477,8.337486267,12.17490864,2.445687294,11.92572498,4.345017433,1.079794049,4.075530052,8.551599503,22.40065002,10.47123337,4.165974617,83.052742,63.20000076,26.5,16.3,62.75652321,53.86481472,8.891708449,56433,59263,2830,8.356967391
34260,"Mountain Home, AR Micro Area"," 41,093 ",1.594775915,1.559073925,1.647278905,1.660404563,1.75556612,1.767051212,1.762128949,1.760488272,0.342909664,0.339628228,0.364238948,0.472526222,0.484011229,0.451196898,0.459400471,0.469244784,5.5,18.9,12,15.5,16.7,13.8,12.6,0.2,0.4,0.5,2.1,2.348331928,1.349993706,5.563230038,16.80271339,0.923018992,14.39783955,2.153710842,1.902549267,6.385784149,6.712294579,27.18196678,8.012055397,2.637197018,68.68681335,43.20000076,35.2,12.4,33.47181885,34.89292437,-1.934957415,38115,40072,1957,7.247028842
34300,"Mountain Home, ID Micro Area"," 26,232 ",4.332653046,4.357140541,4.530801773,4.504184723,4.49235487,4.474610386,4.575163364,4.581078529,0.902019918,0.937509163,0.9729985,0.987785757,1.03214737,0.97004111,0.987785775,0.996658113,12.9,26.7,11.5,10.6,7.6,4.8,14.9,2.9,3.1,2,16.4,9.679018021,7.614056587,6.62762022,11.87833977,1.150842547,10.66584492,7.172215462,1.089190245,4.243731976,5.230168343,17.85861015,6.874229431,15.21783829,76.90319824,56,27.9,12.8,56.38326024,52.96713774,3.086652101,44444,45154,710,6.290479857
34620,"Muncie, IN Metro Area"," 115,938 ",1.960807085,1.920638204,1.986370206,1.997408867,1.977074623,1.971845695,1.967197895,1.962550044,0.464783907,0.479308397,0.497318774,0.491508991,0.504290545,0.459555088,0.457812147,0.457812147,19.6,21.3,12,11.8,9.1,7.1,21.2,7.3,1.3,0.200000003,2.3,2.029532909,0.741270304,5.693106651,11.90924168,2.093994617,12.12372112,3.702588797,0.773254037,4.519114971,9.137944221,31.20296478,11.01934052,2.633955479,73.661026,53.59999847,35,13.8,38.93128401,34.11443006,4.816853957,39537,41208,1671,5.560751391
34660,"Murray, KY Micro Area"," 38,616 ",3.133528709,3.254826546,3.175405264,3.147969007,3.153745174,3.124864629,3.152301073,3.163853168,0.716235161,0.736451414,0.74655962,0.743671596,0.739339506,0.694574804,0.68735471,0.701794913,20.4,22.1,11.5,11.5,9.6,6.8,22.4,3.7,1.8,0.400000006,2.6,5.145535469,1.328961015,6.023472786,11.36808205,1.639627218,10.7179842,5.735818863,1.121850133,3.371303558,6.167299271,33.69577789,10.94810677,3.308019876,73.65995789,60,31.5,16.1,23.01768661,40.2006169,-17.18293003,36692,39269,2577,6.524093652
34700,"Muscatine, IA Micro Area"," 42,923 ",2.921953201,2.934798717,3.059909105,3.075740099,3.075740099,3.064432273,3.025985479,3.030508757,0.735011399,0.771196672,0.802858651,0.857136369,0.836782251,0.829997523,0.820951257,0.825474318,8.6,24.3,13.2,13.2,8.7,6.8,10.5,2,1.1,0.300000012,17.5,6.306642532,3.843843937,6.320166111,29.6419487,2.411642313,8.667128563,5.09586525,1.108801126,3.56202364,6.398706436,21.41834068,5.336105347,2.26380229,75.15535736,52.70000076,34.3,14.6,66.03196785,58.77542998,7.256537856,55971,56398,427,6.834475147
34740,"Muskegon, MI Metro Area"," 172,707 ",2.81872654,2.780617476,2.969991207,2.962942839,2.954268217,2.933665839,2.953726053,2.951557398,0.656022131,0.716202641,0.741142333,0.757407367,0.805118028,0.769877215,0.787768699,0.788853038,8.8,24.7,13.4,14.1,9,6.5,18.5,13.6,0.5,0.600000024,5.4,1.539022803,0.879877567,5.495136261,26.01786995,1.956498027,11.84555721,2.906055212,0.799267709,3.161547661,7.380588055,21.61711693,9.245546341,3.791398048,73.47737122,47.5,34.8,12.8,45.52732737,39.8381003,5.689227084,43920,46077,2157,5.775426706
34780,"Muskogee, OK Micro Area"," 69,471 ",1.773841619,1.905666232,1.816444874,1.799661756,1.813862801,1.809989861,1.791915655,1.806116819,0.348571509,0.379555623,0.386010647,0.355026513,0.376973627,0.364063561,0.358899543,0.360190542,9.1,25.1,12.4,13,9.1,6.9,21.9,10.8,0.7,18.29999924,5.9,2.74215126,1.775808811,6.328878403,13.41349888,3.160716295,10.94523621,6.124120235,1.489147782,3.979747534,4.884405136,26.67436028,9.411414146,6.920814514,62.49377441,37.90000153,36.4,13.3,28.63594786,30.86341413,-2.227466295,41117,41329,212,5.94611852
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area"," 432,772 ",5.259733677,5.230815887,5.378602505,5.422776699,5.53823185,5.537629312,5.647060871,5.627784729,1.096924067,1.150133724,1.153547287,1.171417713,1.24872243,1.169610597,1.24932481,1.245509833,7.3,22.6,12.7,15.8,15.4,7.8,16.1,12.8,1.1,0.600000024,5.6,5.547725201,0.760894477,9.676059723,4.746786594,1.853146315,16.08977127,3.69188571,1.646648288,6.489480495,9.337765694,18.24332619,18.91671181,3.483253479,78.87442017,55.59999847,31.2,16,51.37214826,32.26971099,19.1024373,45940,47732,1792,8.378230054
34860,"Nacogdoches, TX Micro Area"," 65,411 ",1.623127222,1.603069186,1.685605288,1.630937099,1.660874367,1.637445177,1.658271194,1.655667901,0.36575684,0.419123485,0.421726733,0.421726733,0.408710493,0.385281221,0.387884467,0.394392619,19.5,22,10.5,11.3,7.6,5.6,24.9,17.7,1.8,0.800000012,18.9,9.304245949,5.216496944,8.436469078,10.94719696,1.900776625,10.86917973,3.216426134,1.425582409,4.532075405,7.081811428,29.33437347,8.436469078,3.02493,72.93598938,54.5,28.7,15.4,24.77433185,31.04760577,-6.273274113,38915,41482,2567,6.353225133
34900,"Napa, CA Metro Area"," 141,005 ",7.446766376,7.793347359,7.901082993,7.870742321,7.995650768,7.893202314,8.005105972,7.944043159,1.570996284,1.665957427,1.725849986,1.733336449,1.858665794,1.684476807,1.725903898,1.740480214,9,25,13.6,13.5,9.8,7.6,8.2,2.1,7.9,1.100000024,33.7,22.81479454,5.571649551,5.730558395,12.93207741,2.624103546,10.26016045,3.053016424,1.234706759,5.265082359,9.374209404,21.45267868,13.86724758,3.940374136,85.93508148,57.90000153,18.1,22.8,72.62320225,64.94790724,7.675295012,74609,79637,5028,7.513366956
34940,"Naples-Immokalee-Marco Island, FL Metro Area"," 356,774 ",12.91997623,12.81550884,13.19043064,12.88314342,13.04747581,12.98694626,13.12191582,13.08765793,1.954481244,2.020163101,2.102329493,2.084299326,2.170586959,2.079147719,2.12139003,2.075799182,6.9,19.8,12.1,13.2,15.6,14.5,12.8,7,1.3,0.300000012,27.2,23.24692917,3.692258835,10.6265173,3.127942562,2.035118818,12.77569294,3.665733814,1.434994221,7.365950108,14.18946743,16.09395027,16.18347168,2.527817965,81.35103607,59.70000076,26.4,20.5,71.06249776,46.30680481,24.82749618,59783,62407,2624,10.35387962
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area"," 1,830,410 ",5.927260876,5.905921459,6.186211109,6.695426464,6.820220947,6.790743163,6.879655361,6.881846905,1.310915947,1.367409457,1.387702346,1.413068533,1.495907921,1.414573353,1.455769502,1.459078584,9.5,28.7,13.7,12.1,7.6,4.8,12.8,15.2,2.6,0.400000006,7,7.452319622,0.607832015,6.529292107,10.33993149,2.932288408,11.55042362,5.152028084,2.594328642,7.025619984,11.32127476,22.49043083,10.23596859,4.131253719,79.32025909,51.59999847,27.5,22.1,67.29800624,54.52651672,12.77230073,56152,59365,3213,7.05388568
35020,"Natchez, MS-LA Micro Area"," 51,794 ",0.78695339,0.804180443,0.811920106,0.814916134,0.817912161,0.816913496,0.82290554,0.811920166,0.160786152,0.158788788,0.167776853,0.171771541,0.185752951,0.174767557,0.171771541,0.176764908,8.2,24.3,12.7,14.5,9.4,7.4,33.1,48.5,0.5,0.300000012,5.7,5.012163639,7.571647644,5.743601799,5.38978672,2.234933376,15.3260994,5.979478836,0.77249676,4.823681831,6.769666195,23.58768654,8.609505653,7.589338303,63.31204987,45.20000076,37,9.7,5.493029985,17.91443286,-12.42140306,30431,30285,-146,6.652048029
35060,"Natchitoches, LA Micro Area"," 39,051 ",0.798978269,0.853606761,0.89953202,0.904090405,0.902251124,0.929921587,0.909671009,0.894831359,0.182666034,0.173623984,0.194493398,0.183857039,0.176591927,0.173220692,0.178075884,0.178075896,16.8,21.2,11.2,11.5,9.1,6.3,31.9,40.9,0.7,1.200000048,2.2,1.567181349,5.123251915,5.56371212,18.76207352,1.924117088,12.98972225,4.126420021,0.710918784,2.66594553,4.605517387,25.80171585,7.495556831,5.780078888,53.81813049,34.79999924,33.1,12.4,12.32949102,19.56488897,-7.235398115,30697,29001,-1696,5.731047405
35100,"New Bern, NC Metro Area"," 125,953 ",1.76096034,1.597134709,1.799926996,1.779614687,1.754742384,1.75764405,1.743135214,1.730284572,0.375157535,0.406247945,0.404589772,0.407077014,0.405418873,0.388008226,0.398371695,0.381375616,11.7,23.8,11.2,13.2,10.8,7.8,16.3,21.8,2.4,0.800000012,6.6,4.624741077,2.672058105,6.075630188,11.53760147,1.814561248,10.95848656,5.000710964,1.414260507,4.407371998,7.304980278,24.10541916,9.217077255,10.15991688,75.4120636,43.29999924,26.6,14.5,30.03132844,31.91564636,-1.884317913,46584,48041,1457,5.727641618
35220,"New Castle, IN Micro Area"," 48,649 ",2.05006361,2.169121742,2.085278511,2.077497721,2.054750204,2.03470279,2.034021139,2.027543545,0.434940666,0.47158199,0.464259773,0.490196079,0.467695342,0.43443303,0.440488663,0.44696643,8.4,24.6,14.3,13.8,10.3,7.7,16.1,2.3,0.5,0.300000012,1.7,0.752327919,1.975653529,5.867092609,21.25324249,2.349830389,10.8211937,4.899221897,1.596487761,4.909199715,5.003991127,23.85751343,8.04729557,4.929155827,67.96529388,43.29999924,43.6,11,30.61219073,26.24634633,3.999546736,44509,46131,1622,5.36847225
35260,"New Castle, PA Micro Area"," 88,231 ",1.98717916,1.964161158,2.115275383,2.55309844,2.158535957,2.539168772,2.193931103,2.192807436,0.480923206,0.483170496,0.520812869,0.619535923,0.544409547,0.624842456,0.539914938,0.542724086,8.4,21.4,13.6,15.7,10.7,10,14,3.6,0.5,0.100000001,1.3,1.323797703,1.773130894,6.021521568,15.57912922,2.627897024,12.17532921,5.38553524,1.419522285,5.090437412,8.166069031,25.38858795,7.731053829,3.228268385,71.04947662,43,44.1,13.6,39.45168918,50.7246082,-11.27291893,45764,47188,1424,6.328412748
35300,"New Haven-Milford, CT Metro Area"," 862,127 ",3.844202518,3.814643383,3.824183464,3.628194809,3.575625658,3.554613172,3.600305557,3.588844299,0.681413591,0.705982176,0.735511005,0.74330467,0.787851028,0.761872016,0.764317112,0.769283669,10.1,25.1,14.3,13.5,8.9,7.3,12.1,13,3.9,0.100000001,17.2,12.05588055,0.231169552,5.329833984,10.95597935,2.819186926,10.91388416,4.001608372,2.18776226,6.362453938,9.837052345,31.3452282,7.62694931,3.917183399,78.89444733,49.40000153,30.7,18.8,56.26116291,61.3041461,-5.042983212,62715,64872,2157,6.919627168
35380,"New Orleans-Metairie, LA Metro Area"," 1,260,660 ",2.832994461,2.79248333,2.913399935,2.909348488,2.907530546,2.926645046,2.936254263,2.92654109,0.586419761,0.615662849,0.63290745,0.646100581,0.683550444,0.653891821,0.658722362,0.664228201,8.7,27.8,13.4,13.5,8.5,5.7,18,35,2.9,0.300000012,8.7,7.332349777,1.791491151,8.32035923,6.065401554,2.895301342,10.74826336,5.936375618,1.780212045,5.744631767,11.39920235,22.29528999,12.70500946,5.170083046,72.70084381,44.79999924,28.6,18.3,44.54096942,48.24563647,-3.719136278,48319,50154,1835,7.201620363
35420,"New Philadelphia-Dover, OH Micro Area"," 92,531 ",2.630368471,2.594718456,2.659641266,2.614686728,2.620959282,2.627232027,2.650232077,2.629323006,0.62204659,0.629364835,0.656546652,0.62204659,0.662819389,0.650273904,0.642955722,0.64086481,7.8,23.1,13.2,14.4,10.1,8.3,13.8,0.9,0.4,0.300000012,2.4,1.651338458,3.118019581,5.586643696,24.72999382,2.153137684,11.5716753,4.45826149,1.538284421,3.518710375,7.217041016,20.52964973,8.345422745,2.364997149,70.11327362,46.09999847,46.5,10,50.16238403,41.10396048,9.176757968,46992,49460,2468,6.879711572
35580,"New Ulm, MN Micro Area"," 25,243 ",2.242138147,2.444690704,2.403648138,2.447984219,2.514488459,2.498654183,2.539823294,2.520822048,0.465528697,0.494030464,0.51936537,0.566868305,0.66187419,0.639706128,0.655540451,0.69037592,9.6,21,12.8,14.6,9.6,10.5,8.1,0.3,0.7,0.300000012,4.1,2.111476421,7.455107212,6.851634026,19.42154884,2.26670599,10.68589973,4.930821419,2.016485214,3.775390148,4.349425793,23.11598396,7.020900726,3.230791807,75.70303345,40.20000076,37.7,14.6,62.87348485,62.11752619,0.755958662,53319,55764,2445,8.898882565
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"," 20,192,042 ",7.279357433,7.404555321,7.650494576,7.621201038,7.927616119,7.605483215,7.993274689,7.986693859,1.429283619,1.50074975,1.529104948,1.530579925,1.700671948,1.553471801,1.660127565,1.669924334,9.1,27.8,14.1,12.5,8.1,6.5,13.8,17.1,10.9,0.300000012,24.1,28.47182465,0.201670393,5.619110107,5.708493233,2.832255602,10.37764549,5.878817558,3.33681941,9.076331139,13.2951498,25.70043182,9.090907097,3.922406673,80.9160614,53,25.2,22.5,60.81283094,64.11549285,-3.287365595,69211,72205,2994,8.825046809
35140,"Newberry, SC Micro Area"," 37,914 ",3.56649971,3.589803219,3.712392807,3.669019461,3.74985218,3.803083382,3.822798729,3.808998108,0.699893534,0.739324027,0.699893594,0.715665758,0.804384705,0.761010997,0.772840157,0.76889717,9.8,22.4,13.2,14.1,10.9,7.4,19.8,31.6,0.2,0.300000012,7.3,4.547132969,3.31508708,6.125837803,22.16003418,3.923980474,9.982163429,3.727166414,1.900485873,4.126945019,7.405129433,20.09963799,6.119687557,5.227873802,59.00087357,31.39999962,37.4,11.6,53.39007055,51.94960173,1.440468899,39841,39600,-241,6.090059625
35440,"Newport, OR Micro Area"," 47,307 ",6.050358772,5.795061588,5.880063057,6.07711935,6.07711935,6.111178582,6.159834385,6.140372276,1.243157744,1.411020524,1.462109208,1.496168375,1.593480073,1.498601135,1.491302717,1.496168412,6.2,19.6,12.3,18.6,16.4,9.5,18.4,0.5,1.2,3.400000095,8.9,5.694717407,4.340691566,5.796411037,6.034619808,1.842147112,14.48308754,4.864750385,1.635699511,4.049547195,9.470117569,16.90222931,20.2318573,5.722301483,76.77759552,53.70000076,28.7,14.6,35.70215516,39.93465475,-4.309998346,41303,43291,1988,10.12052975
35460,"Newport, TN Micro Area"," 35,262 ",1.488548875,1.697301984,1.512302279,1.583562613,1.56772697,1.569706473,1.581583142,1.577624321,0.32463035,0.350363228,0.354322165,0.382034451,0.387972849,0.382034481,0.376096135,0.382034481,7.5,22.4,14.4,15.1,12.6,7.5,25,2.1,0,0.600000024,2.2,0.904656589,0.655298769,5.348083496,19.22914314,1.395152211,12.5,6.369785786,0.373449832,4.594137669,5.355129719,20.25789261,14.59977436,4.065670967,53.21408844,32.59999847,44.9,7.1,13.76913225,13.68377863,0.085353685,31081,32027,946,4.214256036
35500,"Newton, IA Micro Area"," 36,789 ",,,,,,,,,,,,,0,,0,0,7.4,23.5,14.2,14.1,9.9,8.6,9.1,1.6,0.4,0.300000012,2,1.092717886,3.907505274,5.657562733,17.86206055,4.37801218,10.67821884,5.032132149,1.830387831,7.137938976,7.482212543,21.28184509,6.162497044,3.695203066,72.75855255,47.20000076,42,13.8,,,,55503,56363,860,
35660,"Niles-Benton Harbor, MI Metro Area"," 154,948 ",3.288893938,3.264447689,3.433588982,3.490183592,3.472680092,3.477347634,3.494267702,3.490767002,0.693135738,0.726975766,0.73456049,0.719974339,0.770150824,0.724058461,0.746812904,0.752647407,8.5,22.8,13.5,14.5,10.3,8.1,17.2,14.7,2,0.300000012,5.2,6.078813553,1.628359318,5.579295635,20.24162674,1.705021381,10.14494801,5.803603172,1.418248415,4.430784225,7.458936214,23.6445713,10.44165897,2.599412203,72.43911743,46,29.5,15.8,40.99698187,36.11947723,4.877504637,45980,47132,1152,6.660048936
35700,"Nogales, AZ Micro Area"," 46,358 ",2.54331255,2.802732944,2.595407724,2.599415064,2.563349009,2.541976634,2.54464817,2.520604372,0.547667086,0.522287388,0.544995546,0.558353245,0.570375239,0.555681725,0.538316648,0.550338626,9.8,21.4,12.1,12.5,9.7,6.6,21.8,0.5,0.9,0.5,83.4,32.77751541,2.726594448,6.319958687,5.923884869,9.103955269,15.03931999,7.743527889,0.740485609,4.724183559,6.612708569,19.74628258,10.06830883,7.565581799,68.19758606,44,26.4,15.2,41.37791301,26.59267402,14.78523895,38941,39630,689,6.635183925
35740,"Norfolk, NE Micro Area"," 48,257 ",0.933144212,0.906760216,0.985400319,0.954473197,0.955539703,0.954473211,0.994998336,0.977935135,0.20475851,0.209024293,0.216489464,0.213290095,0.236752024,0.228220419,0.267679081,0.269811973,9.1,23.5,12.7,13.8,8.1,7.7,13.8,1.3,0.9,1.100000024,11.5,5.369169235,5.941102028,7.228012085,17.46802521,5.104216099,10.66635132,4.681825161,1.756671429,4.251539707,4.823937893,23.46439362,5.972682953,3.248855114,72.88983917,44.79999924,31.5,14.5,62.2478572,72.10844136,-9.714777739,50722,51740,1018,10.94951109
35820,"North Platte, NE Micro Area"," 36,920 ",1.613566995,1.563060164,1.652185798,1.607717037,1.606006742,1.622756403,1.588903427,1.583772302,0.329229385,0.338646786,0.34206745,0.345488131,0.367722521,0.345889755,0.352329481,0.347198476,7.2,23.9,12.3,14.6,9.3,8.4,12.6,1.1,0.6,0.200000003,8,1.676597953,5.72942543,5.35960722,4.388143539,1.650383592,14.45603561,17.40906334,1.727659106,4.769001484,4.211513996,24.35281754,8.533421516,3.560192108,74.82512665,46.20000076,28.8,15,61.4641977,74.47539686,-13.07545836,52180,55832,3652,9.512505413
35840,"North Port-Sarasota-Bradenton, FL Metro Area"," 768,381 ",6.91723156,6.866740704,7.166864872,7.201891899,7.231927872,7.235920321,7.290729046,7.281382561,1.241814971,1.311323975,1.36458993,1.374571681,1.429834031,1.370579005,1.394988783,1.390542462,6.4,18.9,12.4,14.9,16,14.6,11.9,6.6,1.8,0.300000012,12.1,11.95565796,0.890743196,8.094214439,6.127759933,2.405231953,14.21586323,3.460355759,1.617105842,7.389405251,12.83937645,21.57888985,12.30634594,3.555895805,79.78401184,58.40000153,30,19.1,61.77161929,45.30763701,16.45830518,52235,54473,2238,8.87578668
35860,"North Vernon, IN Micro Area"," 27,840 ",1.328255177,1.255445123,1.367560744,1.427196741,1.428552032,1.448882491,1.44752717,1.439394951,0.361881793,0.326642379,0.332063824,0.367303252,0.364592508,0.345617441,0.355104962,0.355104986,9,23.3,15.3,13.3,9.4,5.8,13.9,1.4,0.4,0.200000003,2.3,0.919540226,1.719373703,8.343567848,26.13601494,1.92661953,12.74178696,5.526558399,1.043905377,2.556033134,4.352164745,19.23549271,7.560638428,5.62634325,67.15335083,40.09999847,46,7.4,43.13740401,38.71066194,4.426742066,47236,48362,1126,5.915857571
35900,"North Wilkesboro, NC Micro Area"," 68,525 ",2.443498611,2.27991581,2.420361042,2.466636419,2.505474567,2.499690128,2.506300926,2.491426706,0.622236907,0.598272971,0.59744662,0.618105173,0.67429659,0.652811634,0.660248706,0.667685829,7.6,22.3,14.4,14.6,11.6,8.4,20.9,4.2,0.5,0.400000006,6.1,4.15614748,2.431751251,8.324753761,17.32045937,2.208101034,16.3868084,4.299052238,1.128900528,4.007952213,7.018353462,22.446661,5.793602943,4.47655201,66.48297882,39.59999847,31.9,10.8,16.82629473,15.78942267,1.036872034,34846,37173,2327,5.905879287
35940,"Norwalk, OH Micro Area"," 58,497 ",2.029126167,1.837260723,2.038218498,2.035187721,2.124596596,2.133688949,2.112473249,2.100350142,0.498567939,0.492506348,0.480383098,0.507660389,0.536453025,0.510691166,0.50766035,0.522814412,8.3,23.8,13.7,13.9,9.2,6.6,14.2,1.6,0.2,0.100000001,6.2,2.726635456,4.116625309,7.89697361,23.93850899,2.793688297,10.22135162,6.481652737,1.293374181,2.464801788,5.162410736,20.81223869,7.74176836,2.33176899,74.72897339,50.79999924,46.5,9.1,54.9699407,45.29459726,9.67534348,48838,49710,872,5.897952555
35980,"Norwich-New London, CT Metro Area"," 270,772 ",3.008612633,2.962344646,3.176784039,3.16803503,3.162850618,3.159934408,3.174191713,3.165118933,0.701199532,0.72323356,0.776698411,0.774754226,0.822062511,0.782530942,0.784799084,0.789983571,10.3,24.1,14.6,14.3,9.5,7.2,9.9,5.7,4.1,0.600000024,10,8.376050949,0.582273185,5.65903759,13.17701435,1.651144385,10.92565727,4.138699055,1.491934896,4.404048443,9.24311924,24.45248413,15.60252953,5.093955994,82.98023224,53.20000076,30.1,18.1,59.55076483,65.28598907,-5.735224235,67574,69411,1837,5.724724756
36020,"Oak Harbor, WA Micro Area"," 80,323 ",6.181883812,6.308808804,6.674272537,6.875431538,6.774852276,6.792866589,6.768847466,6.810880661,1.402107716,1.486174124,1.553727508,1.597261906,1.606268995,1.562734554,1.529708505,1.552226301,8.9,23.1,11.5,15.1,14,8.8,9.5,3.3,4.5,1.5,7.1,7.222090721,1.365187764,7.074154377,12.09742451,2.323921919,10.7973938,5.134967327,1.650636077,4.97362709,9.699038506,21.74682045,8.718585014,9.246044159,87.05146027,66,22.5,20.6,62.26220929,53.72153938,8.540669905,60261,61516,1255,7.145645324
36100,"Ocala, FL Metro Area"," 343,778 ",3.236155033,3.222184181,3.388428211,3.456940651,3.578108549,3.496381192,3.5256567,3.505123138,0.665202916,0.693868406,0.732495725,0.73452872,0.777018815,0.744287218,0.767666893,0.76136454,7,20.3,12.1,13.7,15.5,12.5,17.6,12.9,1.5,0.400000006,12.4,7.105166435,2.508662701,7.294150829,6.634370327,2.408116817,16.38150978,4.463076591,1.656930566,5.295696259,10.2224474,22.2023716,10.34958458,4.90099144,74.84322357,51.59999847,36.9,12.9,43.14221572,34.92188594,8.236686863,40295,41964,1669,5.778703482
36140,"Ocean City, NJ Metro Area"," 94,549 ",3.622937918,3.595742941,3.728022337,3.758348703,3.763285398,3.748474841,3.772453785,3.759759188,0.737000227,0.837852855,0.861831844,0.842789769,0.898505561,0.874526588,0.880168658,0.885105599,8.2,19.5,13.5,16.5,13.8,10.6,10.6,4.5,1,0.100000001,7.4,5.00904274,0.829973936,8.292625427,3.006876945,2.376096725,13.15152931,3.587858677,1.188048363,6.703817844,7.486364841,25.42803001,16.07777977,7.725871563,79.86001587,51.79999924,33,20.7,51.80869898,49.73320103,2.075497956,59338,62332,2994,12.48482777
36220,"Odessa, TX Metro Area"," 155,744 ",1.714450836,1.497869492,1.732338428,1.738759518,1.799301982,1.791046083,1.823151946,1.825903893,0.288493723,0.294914911,0.32793802,0.322892815,0.346742873,0.333900535,0.339863054,0.3394044,10.9,28.7,11,10,5.4,4.1,12.3,4.4,1.1,0.5,58.7,13.2621479,14.31878281,10.05015469,6.114969254,3.907627821,12.93816185,6.066743851,0.785383582,4.647542,6.45254612,16.51372337,8.821098328,2.704750776,80,52.79999924,29.4,10.9,54.02310741,65.81815233,-11.79504493,58335,59528,1193,7.362541513
